Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO024358,"Fik ikke hendes navn (måske Isral) Tlf.: 2381 2583
Der kommer mælk med ud, når de vælger en alm. kaffe. Fik ikke hendes navn (måske Isral) Tlf.: 2381 2583
Der kommer mælk med ud, når de vælger en alm. kaffe. Fik ikke hendes navn (måske Isral) Tlf.: 2381 2583
Der kommer mælk med ud, når de vælger en alm. kaffe.","['130301892', '130301317', '130301318']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO028746,"maskine siger ""piston error""  maskine siger ""piston error"" ","['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO008596,VIl ikke udlevere mælk til mælkedrikke. ,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO020884,Virker ikke Virker ikke Virker ikke,"['130302194', '130302287', '132000000']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO047494,"Er i Hirtshals 7/9, 9/9 og 11/9 kl. 8.00 - 9.15. 
 Rensetab for mælk sidder i rensenøgle efter endt rengøringsprogram.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO007734,"Han vil gerne have indstillet kværnene, så han kan kalibrere.",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO049163,Denne maskine skriver waterflow error Denne maskine skriver waterflow error,"['130302294', '130302294']","[1.0, 3.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO027336,Flow error  Flow error  Flow error ,"['130301453', '130301844', '130301638']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO005112,"Mail fra CK: Maskine larmer meget når der skal laves kaffe
Maskine køler ikke vores mælk nok, dvs temperatur er for lavt
",['130302425'],[1.0],Køleskab BW3,Nedbrud
WO011037,Der kommer kun en stråle kaffe. Melder ingen bønner flere gange om dagen. ,['130301318'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO004035,Maskinen giver ingen mælk  Maskinen giver ingen mælk  Maskinen giver ingen mælk  Maskinen giver ingen mælk ,"['130301922', '130301127', '130301535', '130301715']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO047020,"Meget gerne i dag, hvis muligt. Maskinen melder Flow Error Meget gerne i dag, hvis muligt. Maskinen melder Flow Error Meget gerne i dag, hvis muligt. Maskinen melder Flow Error","['130301535', '130301318', '130301522']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO003365,"VIN 15/7: Maskinen er slukket, da det ryger ud af den.
Vil ikke steame mælk eller give hot water. VIN 15/7: Maskinen er slukket, da det ryger ud af den.
Vil ikke steame mælk eller give hot water. VIN 15/7: Maskinen er slukket, da det ryger ud af den.
Vil ikke steame mælk eller give hot water.","['131000003R', '130301860', '130301811']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO041393,Der kommer der kun kaffe ud af den ene stråle. Der kommer der kun kaffe ud af den ene stråle. Der kommer der kun kaffe ud af den ene stråle.,"['130301811', '130301860', '130301686']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO047095,Varmer ikke,['130301453'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO033649,Mislyd når den skal kværne. Det lyder som der er noget som sidder fast. Den vil ikke kværne bønnerne.,['130305527'],[2.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO012870,Maskine i restaurant drypper Maskine i restaurant drypper Maskine i restaurant drypper Maskine i restaurant drypper,"['130302366', '130302194', '130302294', '130302193']","[1.0, 1.0, 4.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO006344,Løber fast 10 sek. på enkelt og dbl. shot uanset hvad de indstiller løbetiden til + nogle gange sort skærm.,['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO033590,Virker ikke.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO008641,"Der er en pakning, som går i stykker i forbindelse med rens af maskinen. ",['130301963'],[3.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO016543,"Giver ikke nok mælk, når de laver Kaffe Latte.
",['130301137'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO032260,"Maskine siger et højt ""Dunk"". Når der bruges den ene bønnebeholder, kommer det når den skal til at kværne bønnerne. Når der bruges den anden bønnebeholder, kommer det når den er færdig med at kværne bønnerne. Den melder også ""bønnebeholder tom"" selvom de er helt fyldt.
Det er kommet efter grundig rengøring af maskinen. Maskine siger et højt ""Dunk"". Når der bruges den ene bønnebeholder, kommer det når den skal til at kværne bønnerne. Når der bruges den anden bønnebeholder, kommer det når den er færdig med at kværne bønnerne. Den melder også ""bønnebeholder tom"" selvom de er helt fyldt.
Det er kommet efter grundig rengøring af maskinen.","['130301624', '130301317']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO025021,"Tager strømmen, usikker på om det er sikring eller relæ. Elektrikker har fundet ud af at det kommer fra kaffemaskinen.",['130301214'],[1.0],Thermoplan Kaffemaskine BW3 CT2,Nedbrud
WO042080,Pind bag røde rensenøgle er knækket,['130302422'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M RL TC 230V ,Nedbrud
WO004806,Fra mail: Laver ikke det rigtige produkt ved kakao.,['130301862'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO015943,"Ville ikke køre rens færdig, har prøvet at genstarte, nu er den gået i sort Ville ikke køre rens færdig, har prøvet at genstarte, nu er den gået i sort","['130302205', '130302194']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO008914,Manglende foam - giver ikke så meget mælk  på mælkedrikke Manglende foam - giver ikke så meget mælk  på mælkedrikke Manglende foam - giver ikke så meget mælk  på mælkedrikke,"['130302287', '130301563', '130302366']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO041543,"sag 1 af 2
Beder om rensetabletter til mælk, skal så tage ud, og indsætte tabletter og tage ud og indsætte tabletter.. sag 1 af 2
Beder om rensetabletter til mælk, skal så tage ud, og indsætte tabletter og tage ud og indsætte tabletter..","['130301369', '130302385']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO026167,Meler boiler not ready. Har meldt det sporadisk i løbet fa hele dagen iht. Thermoplan Connect.,['130302348'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 2M TC 230V,Nedbrud
WO005360,NCB: Bønnebeholder tom NCB: Bønnebeholder tom NCB: Bønnebeholder tom,"['130301318', '130301317', '130301892']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO041235,"GENGANGER - Ring Carolina og aftal tid.  Det er ikke blevet bedre efter JR's besøg 27/2 - selvom display er skiftet skal de trykke meget hårdt og længe, og det tager næsten en time at gennemføre rengøring. Det er også en udfordring at få udleveret en drik.  ",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO022624,"Den giver ingen mælk til nogle drikke.
Ved varm mælk, kommer der kun vand Den giver ingen mælk til nogle drikke.
Ved varm mælk, kommer der kun vand","['130301922', '132000000']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO012912,Kan ikke lave kandebryg,['130301280'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO025366,Den steamer ikke mælken ordentlig. Den steamer ikke mælken ordentlig.,"['130301923', '130301127']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO026011,"Fejlsøge på GSM-Router, som er ej opkoblet til Thermoplan Connect (Er leveret med ingrediens ordre ved opstilling). Fejlsøge på GSM-Router, som er ej opkoblet til Thermoplan Connect (Er leveret med ingrediens ordre ved opstilling).","['130306148', '130306224']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO045041,Står og drypper med vand og mælk under bunden af maskinen. Hun beskrev det som ved ledninger. ,['130301994'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO030626,"Besøg efter kl. 10:30
Den skriver flow error ved Caffe Latte og Espresso Besøg efter kl. 10:30
Den skriver flow error ved Caffe Latte og Espresso","['130301529', '130301535']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO000707,Mail fra Tina: Giver kun halve kopper.  Mail fra Tina: Giver kun halve kopper.  Mail fra Tina: Giver kun halve kopper.  Mail fra Tina: Giver kun halve kopper.  Mail fra Tina: Giver kun halve kopper.  Mail fra Tina: Giver kun halve kopper. ,"['130301773', 'X130302082', '130301535', '132000000', '130301715', '130301127']","[1.0, 1.0, 3.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO030334,"Udlevere ikke shots ordnetligt. Testet med singe, dobbel og triple.",['130301697'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO029753,Udlevere drikke i grumseskuffen,['130301523'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO036830,Laver halve kopper ved cappuccino og latte Laver halve kopper ved cappuccino og latte Laver halve kopper ved cappuccino og latte Laver halve kopper ved cappuccino og latte,"['130302287', '130301923', '130301137', '130302294']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC extern grums,Nedbrud
WO035084,"Maskinen vil ikke køre rens, efter besøg i fredags. Den skriver ikke noget, men vil bare ikke køre.",['130301209'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO032163,Utæt fra køleskabet. Utæt fra køleskabet.,"['130302269', '130302313']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO036806,"Kommer ingen mælkeskum ved cappuccino. Kommer kun et `pif` lyd, idet skummen burde komme.  Kommer ingen mælkeskum ved cappuccino. Kommer kun et `pif` lyd, idet skummen burde komme.  Kommer ingen mælkeskum ved cappuccino. Kommer kun et `pif` lyd, idet skummen burde komme. ","['130302194', '130302282', '130302263']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO024486,"Den kan ikke lave kakao, der kommer hverken mælk eller kakao.
Der står ingen fejlmeldinger.
De har rengjort og tjekket for størknet kakao

",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO042364,Der udleveres ikke mælk. Kan høre at mælkepumpen arbejder.  Der udleveres ikke mælk. Kan høre at mælkepumpen arbejder.  Der udleveres ikke mælk. Kan høre at mælkepumpen arbejder. ,"['130302294', '130302263', '130302227']","[1.0, 1.0, 1]",Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO046885,Melder vandflowfejl. Der er vand til maskinen.,['130305533'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO008452,Melder bean hopper empty,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO008566,Melder Piston error Melder Piston error,"['130301317', '130301892']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO029512,Blinker i vand og steam Blinker i vand og steam,"['130301141', '130301652']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO006946,"De synes mælk fryser - som om den ikke kan suge det igennem. Mælkedrikke er kolde når de udleveres. 
Laver kun halve kopper (fordi det er som om den ikke trækker nok mælk igennem).  ",['130301752'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO021374,"Ønsker at kende tid for besøg
3 maskiner dosere ikke ens på mælkekaffer
",['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO015950,"Maskinen vil ikke registrere rengørings tabs i den røde nøgle, der sad rester fra en tabs i nøglen, kunden har fjernet denne tabs og rengjort nøglen og forsøgt at genstarte maskinen.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000861,Piston error Piston error Piston error,"['130301535', '130301280', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO016468,"Udløb defekt, samt blæsermotor larmer",['130302221'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO040929,"Når der er udlevere kaffe, giver maskinen en meget skinger lyd, de kan næsten ikke bruge den, da lyden er så grim at høre på.",['131000007R'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO028236,"Blå rengøringstabs vil ikke sidde fast, så de kan ikke køre rens. Blå rengøringstabs vil ikke sidde fast, så de kan ikke køre rens.","['130302025', '130301845']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO009846,"Fra kunde mail: BW4C-CTM-P-RS – i 24togo vil ikke rigtig lave div. kaffer med mælk, vi har skilt den af og renset og pustet og så får vi den til at virke et kort øjeblik, men så stopper den igen. 
Er der mulighed for at I kan komme ombord mellem jul & nytår? 😬 Vi er i HH d.27.12 + 29.12 kl. 08.00 ( HUSK  COVID-19 test.) 
Har I behov for at kontakte mig pr tlf. er nr:   24299559
",['130302227'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO005026,"Maskinen melder nogle gange, at der mangler mælk, selv om der er mælk på.",['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO004568,"Ved valg af f.eks cappiccino kommer der ikke mælkeskum. Efter kaffen er løbet ud, siger maskinen bare en lyd og så sker der ikke mere.  Ved valg af f.eks cappiccino kommer der ikke mælkeskum. Efter kaffen er løbet ud, siger maskinen bare en lyd og så sker der ikke mere.  Ved valg af f.eks cappiccino kommer der ikke mælkeskum. Efter kaffen er løbet ud, siger maskinen bare en lyd og så sker der ikke mere. ","['130301127', '130302194', '130302294']","[1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO004386,"Problemer med kakao. De tror, der er en kaffebønne i, men de kan ikke få den ud.",['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO031481,Maskine utæt under rens,['130301893'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO000479,Blå nøgle sidder fast og køleskab fryser Blå nøgle sidder fast og køleskab fryser,"['130302070', '130302425']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033669,Maskine siger flow error. Maskine siger flow error. Maskine siger flow error. Maskine siger flow error.,"['X130302082', '130301529', '130301697', '130301638']","[1.0, 1.0, 1.0, 3.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO035570,Te vand løber ved siden af udleveringshovedet. Den laver desuden kun halve kopper når det er kaffedrikke. Dér ser den dog ikke ud til at være utæt. Te vand løber ved siden af udleveringshovedet. Den laver desuden kun halve kopper når det er kaffedrikke. Dér ser den dog ikke ud til at være utæt.,"['130301530', '131000007R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO006242,"Mail:
 I Oasis tror vi problemet er flow ventilen. Der er desuden noget vand op i kammeret, som ikke synker.",['130301342'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO047336,Vand ud over det hele under maskinen,['130304345'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO046998,Maskinen melder Flow Error og vil ikke levere nogle drikke.,['130301529'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO044854,pind i blå rensenøgle skiftes,['130302385'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO001678,Maskinen melder flow fejl sidst i rengøringsproces og rens skal køres flere gange inden maskinen kommer igennem alle steps. ,['130302251'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO045929,"Gengangerfejl - Utæt kakao beholder, pulveret siver ud og lander på gulvet ",['130302287'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO052487,Kan ikke starte rens både i går og i dag. Står bare please wait efter de har hold knap inde for at ville åbne/starte rens. Men kommer ikke i gang med rens. Melder samtidig også piston error når de forsøger at lave shots. Kommer ingen kaffe. Kan ikke starte rens både i går og i dag. Står bare please wait efter de har hold knap inde for at ville åbne/starte rens. Men kommer ikke i gang med rens. Melder samtidig også piston error når de forsøger at lave shots. Kommer ingen kaffe.,"['130301361', '130301201']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO031466,"Ring og info tid for besøg.
Opdatering, de mener at den springer sikringer. Der løber kaffe fra den ene ben af kaffemaskinen.
Skærm var blevet sort. Forsøgte med genstart, hjalp ikke. Tjekket om der var gået en sikring i bygningen, var der ikke.",['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO006727,lidt utæt lidt utæt,"['130301704', '130301686']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO035525,"Vandflowfejl ved bryg af kaffe. Kørt manuel skyl, men fejl kommer stadig når der vælges kaffe.  Vandflowfejl ved bryg af kaffe. Kørt manuel skyl, men fejl kommer stadig når der vælges kaffe.  Vandflowfejl ved bryg af kaffe. Kørt manuel skyl, men fejl kommer stadig når der vælges kaffe. ","['130302269', '130302200', '130305718']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO005023,Trækker ikke mælk. Besøg efter kl 10 pga morgenmad. Ring til CZA efter besøg Trækker ikke mælk. Besøg efter kl 10 pga morgenmad. Ring til CZA efter besøg,"['130301535', '131000009R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO011586,Kunde kan ikke starte renseprogram. Den viser bare et timeglas på displayet. Kan sikkert fikses over telefonen Kunde kan ikke starte renseprogram. Den viser bare et timeglas på displayet. Kan sikkert fikses over telefonen,"['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO034978,"Der er også thermoplan eftersyn.
Slog først sikring ifm. rengøringsprogram.
Efter sikring blev slået til, sagde maskinen puf og den lugter brændt. Har så taget både sikring og HPFI.
De er bedt om at tage maskinen ud af stikkontakten. Der er også thermoplan eftersyn.
Slog først sikring ifm. rengøringsprogram.
Efter sikring blev slået til, sagde maskinen puf og den lugter brændt. Har så taget både sikring og HPFI.
De er bedt om at tage maskinen ud af stikkontakten.","['130301209', '130301773']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO042807,"Ønsker besøg i dag, om ikke andet, så på vagtudkald.
Der løber vand ud under maskinen, det er ren vand.",['130305533'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO043191,"Sag 1 af 2. Maskine er slukket, Der var kortslutning i maskinen.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO039282,"Fra mail: Der bliver ved med at komme meget vand ned i skuffen og det er ikke bare dråber. Peter talte om sidst han var ombord og kigge på samme problem at det muligvis var et modul der skulle skiftes. 
Vi er i Hirtshals mandag + onsdag + fredag i næste uge fra 08.00-09.00",['131000010R'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
