Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO031662,"Gerne besøg i dag, hvis muligt.
Udløbsslange er sprunget, kan ikke lave kaffe Gerne besøg i dag, hvis muligt.
Udløbsslange er sprunget, kan ikke lave kaffe Gerne besøg i dag, hvis muligt.
Udløbsslange er sprunget, kan ikke lave kaffe Gerne besøg i dag, hvis muligt.
Udløbsslange er sprunget, kan ikke lave kaffe Gerne besøg i dag, hvis muligt.
Udløbsslange er sprunget, kan ikke lave kaffe","['130301811', '130301860', '130305536', '130301704', '130301535']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO037236,Steamer er utæt øverst og rist på spildbakke løs.  Steamer er utæt øverst og rist på spildbakke løs.  Steamer er utæt øverst og rist på spildbakke løs.  Steamer er utæt øverst og rist på spildbakke løs. ,"['130301519', '130301796', '130301811', '130301860']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO033569,Pind ved røde rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO016547,Slår sikringer. Der har været en elektriker forbi. Slår sikringer. Der har været en elektriker forbi. Slår sikringer. Der har været en elektriker forbi. Slår sikringer. Der har været en elektriker forbi.,"['130301453', '130305966', '130302193', '130302253']","[1.0, 2.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO006433,Flowerror Flowerror Flowerror Flowerror,"['130301657', '130302194', '130302213', '130302193']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO013247,"Fejl under rengøring, maskine melder: 10000008 rengøringsfejl. ",['130302403'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO006771,"Maskinen slår sikringerne, og lugter mærkeligt, når de tænder den. Maskinen slår sikringerne, og lugter mærkeligt, når de tænder den.","['130301529', '130301917']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO042942,Stopper til under mixerskål for kakao.,['130302346'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000828,Maskine melder jævnligt vandflowfejl. De vil gerne have kigget på den. Maskine melder jævnligt vandflowfejl. De vil gerne have kigget på den. Maskine melder jævnligt vandflowfejl. De vil gerne have kigget på den. Maskine melder jævnligt vandflowfejl. De vil gerne have kigget på den. Maskine melder jævnligt vandflowfejl. De vil gerne have kigget på den.,"['130302294', '130302251', '130302199', '130302197', '130301221']","[2.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO046142,Melder fejl i status styreenhed igen. Mælkedrikke er ikke valgbare. Melder fejl i status styreenhed igen. Mælkedrikke er ikke valgbare.,"['130302274', '130300149']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO025727,"Der drypper vand i koppen fra kaffeudløbshoved, når de laver et shot.",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO050215,1 ud af 2. Maskine lækker vand i morges og derefter går maskinen ud. Ske samtidig med anden maskine. 1 ud af 2. Maskine lækker vand i morges og derefter går maskinen ud. Ske samtidig med anden maskine.,"['130301773', '130301209']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO051233,Display er helt sort i morges og har forsøgt med genstart. Der er lys i knap ved grumseskuffe.,['130306027'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO048948,Kommer kun en halv kop kakao ud. Lignet at det klumper og er vådt nede i beholder.,['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO043074,"Melder beanhopper empty, men er påfyldt bønner.  Melder beanhopper empty, men er påfyldt bønner.  Melder beanhopper empty, men er påfyldt bønner. ","['130301280R', '130301272', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO049844,Melder flowerror.,['130301523'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO031583,Steamer virker ikke Steamer virker ikke,"['130302088', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO052520,Det ydre plastikdel af skærmen er ved at falde af. Som om limen ikke holder det mere.,['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO006964,SVC: Beder ikke om rensetabs,['130302293'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO038720,"Vil ikke udlevere kaffe, vand i grumsebeholder.  Vil ikke udlevere kaffe, vand i grumsebeholder.  Vil ikke udlevere kaffe, vand i grumsebeholder. ","['130301704', '130301923', '130301535']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO027221,Mælken løber ud inde i maskinen og slangen til kalkfilter er knækket,['130304345'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO016793,"De vil gerne have besøg i dag om mulig, da de er bange for at stå uden maskine i weekenden.
Maskinen siger et stort ""dong"" hver gang de har lavet 2 espresso shot når den firgiver bønner De vil gerne have besøg i dag om mulig, da de er bange for at stå uden maskine i weekenden.
Maskinen siger et stort ""dong"" hver gang de har lavet 2 espresso shot når den firgiver bønner De vil gerne have besøg i dag om mulig, da de er bange for at stå uden maskine i weekenden.
Maskinen siger et stort ""dong"" hver gang de har lavet 2 espresso shot når den firgiver bønner","['130301280', '130301892', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO015825,"Ring for at aftale tid for besøg 29419666
Giver ikke mælk, men vand når den skal give mælk. Svinger i mængden ved flere drikke. Ring for at aftale tid for besøg 29419666
Giver ikke mælk, men vand når den skal give mælk. Svinger i mængden ved flere drikke.","['130301997', '130301128']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO037015,"Grumseskuffe beder om at blive tømt, selvom der kun er meget lidt grums i. ",['130301779'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO050582,"Ring Nicola inden så du er skrevet ind i sikkerhedssystemet.
Giver ikke nok mælk, gælder alle drikke. Ring Nicola inden så du er skrevet ind i sikkerhedssystemet.
Giver ikke nok mælk, gælder alle drikke.","['130306027', '130301428']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 TC MDB-T,Nedbrud
WO034642,"Milk temperature X in the refrigerator high (21)
Hun oplyser at den siger 1 grad og kort efter 10 grader. Vil gerne lave mælkedrikke. ",['130302267'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO008133,"Lækker vand + melder at mælken er for varm, selv om den kommer fra køleskab.",['130301327'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO008502,Drypper lidt under maskinen Drypper lidt under maskinen,"['130302244', '130302194']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO019722,"Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt. Det sorte på steamer armen har sat sig fast, derudover er den utæt for oven som gør at den ikke kan rengøres ordentligt.","['130301821', '130301317', '130301918', '130301811', '130301892', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO012414,Melder vandflowfejl. Waterblocker er OK.,['130301523'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO049690,"Sag 2 af 2.
Løbetiden bliver ved med at ændre sig noget forkert efter det er rettet til. Løber både for hurtigt og for langsomt. Sag 2 af 2.
Løbetiden bliver ved med at ændre sig noget forkert efter det er rettet til. Løber både for hurtigt og for langsomt. Sag 2 af 2.
Løbetiden bliver ved med at ændre sig noget forkert efter det er rettet til. Løber både for hurtigt og for langsomt.","['130301175', '130301272', '130301923']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO005949,Melder komponentfejl ved rengøring.,['130301259'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO020649,"Maskinen skriver nogle gange flowfejl.
Vi skal også tjekke størrelser på kopper, kaffen er lige under stregen.
Derud over snakkede han om, at han manglede nogle rustfri mønt ligende dimser til mælkeslange, kan hjælpe ham med dette evt. fremskaffe varenr.",['130302403'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO018375,Maskinen utæt ved rengøring.  Desuden skal kaffe smag justeres  Maskinen utæt ved rengøring.  Desuden skal kaffe smag justeres  Maskinen utæt ved rengøring.  Desuden skal kaffe smag justeres ,"['130302294', '130302201', '130302194']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO051975,"Sprutter med kogende vand var vandudtag.
Der kommer kun epsressoshot ud fra det ene udløb i udløbshovedet. Sprutter med kogende vand var vandudtag.
Der kommer kun epsressoshot ud fra det ene udløb i udløbshovedet.","['130301860', '130301811']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO043981,"Opdatering: Høj skinger lyd ved skyl og rengøring, ved rengøring løber der vand over drypbakken. Melder ingen fejl.
Set ved flytning af maskine. Kan ikke pumpe sirup. Opdatering: Høj skinger lyd ved skyl og rengøring, ved rengøring løber der vand over drypbakken. Melder ingen fejl.
Set ved flytning af maskine. Kan ikke pumpe sirup.","['130305976', '130306268']","[4.0, 4.0]",Thermoplan Kaffemaskine BW4 CTM2 PF 2M RL TC 230V,Nedbrud
WO052959,Fejler i rengøring ca. step 7. Har forsøgt med gestart af rengøring men fejler samme sted med generelt cleaning fejl.,['130302263'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO036792,Maskine er helt død.  Maskine er helt død.  Maskine er helt død.  Maskine er helt død.  Maskine er helt død. ,"['130301317', '130301201', '130301624', '130301344', '130301504']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO017319,"Kunden siger, at ham som skifter deres kalkfilter siger, at det jern rør/slange som går fra maskinen og op til maskinen er ved at ruste over. Kunden siger, at ham som skifter deres kalkfilter siger, at det jern rør/slange som går fra maskinen og op til maskinen er ved at ruste over.","['130302743', '130304345']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO040776,Ved bryg kommer flow error. og ingen vand udleveres. I løbet af dagen har den ikke leveret så meget vand som den plejer. ,['130301158'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO050646,periodisk leveres der ikke mælk.,['130301428'],[1.5],Køleskab BW4c 20 l ,Nedbrud
WO019008,"Vi har besøgt denne flere gange med fejlen, tager strømmen.
Anna siger at det er kaffemaskinen der gør det og at hun har videoer af det. Her til morgen tog den strømmen igen og sagde et højt bang.",['131000003R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO011692,Switch til cacao låge defekt,['130301258'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO015308,Når hun køre rense program er den utæt,['130301129'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO019356,"Genkørsel:
Vil gerne have besøg i dag om mulig, men ikke lovet noget.
Samme fejl som sidst: Melder fejl på koger, er genstartet flere gange uden held.",['130302205'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO031833,"Maskinen skriver ""piston error"". Dette skyldes sandsynligvis at deres vagt har lukket for vandet til maskinen pga. utæt slange ved filter i underskab.",['130400018'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO020002,"
Kaffemaskinen 4. syd siger “vandflowfejl”  - vil du kigge på dette?
Pft.
Dbh Bettina (Bech-Bruun)",['130302403'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO013951,"Registrere ikke rensetaps.
",['130302385'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO017737,Ifm rens lækker maskinen vand nedenunder maskinen. ,['130302394'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO024656,"Jeg fik ikke fat i hendes navn (måske Sinnet) Tlf.: 4244 1073
Den dossere ikke nok i kopper ved Espresso. 
Hun mener løbetid er ok. Jeg fik ikke fat i hendes navn (måske Sinnet) Tlf.: 4244 1073
Den dossere ikke nok i kopper ved Espresso. 
Hun mener løbetid er ok. Jeg fik ikke fat i hendes navn (måske Sinnet) Tlf.: 4244 1073
Den dossere ikke nok i kopper ved Espresso. 
Hun mener løbetid er ok. Jeg fik ikke fat i hendes navn (måske Sinnet) Tlf.: 4244 1073
Den dossere ikke nok i kopper ved Espresso. 
Hun mener løbetid er ok. Jeg fik ikke fat i hendes navn (måske Sinnet) Tlf.: 4244 1073
Den dossere ikke nok i kopper ved Espresso. 
Hun mener løbetid er ok.","['130301318', '130301624', '130301892', '130301523', '130301317']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO026242,Melder piston error Melder piston error,"['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO018941,Kakaomotor larmer. Kakaomotor larmer.,"['130302187', '130302052']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO028531,"Stopper midt under rengøringsprogram. Væske i grumsebeholderen.
Har fået kunden til at genstarte maskinen, og prøve at køre et renseprogram, for at se om den stadig slår fra efter genstart. Kunde vender retur mandag hvis alt er ok efter genstart. Stopper midt under rengøringsprogram. Væske i grumsebeholderen.
Har fået kunden til at genstarte maskinen, og prøve at køre et renseprogram, for at se om den stadig slår fra efter genstart. Kunde vender retur mandag hvis alt er ok efter genstart. Stopper midt under rengøringsprogram. Væske i grumsebeholderen.
Har fået kunden til at genstarte maskinen, og prøve at køre et renseprogram, for at se om den stadig slår fra efter genstart. Kunde vender retur mandag hvis alt er ok efter genstart. Stopper midt under rengøringsprogram. Væske i grumsebeholderen.
Har fået kunden til at genstarte maskinen, og prøve at køre et renseprogram, for at se om den stadig slår fra efter genstart. Kunde vender retur mandag hvis alt er ok efter genstart. Stopper midt under rengøringsprogram. Væske i grumsebeholderen.
Har fået kunden til at genstarte maskinen, og prøve at køre et renseprogram, for at se om den stadig slår fra efter genstart. Kunde vender retur mandag hvis alt er ok efter genstart.","['130301317', '130301284', '130301361', '130301624', '130301273']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO014945,"Aftalt udført d.04/05-22 kl.08.00.
Fejlsøge på maskine. Utæt jf. PKC. Ring til PKC og aftale nærmere. OBS! Oplyst maskinen står i sky bar. Ved ikke om det er denne maskine?",['130301327'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO020979,Sprutter når den starter med at give mælk,['130301377'],[0.5],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO009066,"Den blå rensenøgle sidder løs under rens og lægger en del vand.
2/12 KAR: der skal nok ny komp.rensenøgle på p.gra. frostsprængning.",['130302070'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO050424,Stopper i trin 1 ved rengøringsprogram. Melder ofte vandflowfejl. Oplever at maskinen ofte går i stå. Stopper i trin 1 ved rengøringsprogram. Melder ofte vandflowfejl. Oplever at maskinen ofte går i stå.,"['130302268', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO015796,Laver ikke mælkeskum Laver ikke mælkeskum Laver ikke mælkeskum,"['130301893', '132000000', '130302194']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO043712,"Steamer virker ikke altid og har tidligere meldt, steam boiler error. Samt er nogle gange utæt ved udløb. De har genstartet og den virker, men vil gerne have den efterset.  Steamer virker ikke altid og har tidligere meldt, steam boiler error. Samt er nogle gange utæt ved udløb. De har genstartet og den virker, men vil gerne have den efterset. ","['130301811', '130301860']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO014295,"Steamer var fin efter eftersyn, men larmer. En siger at der er for lidt tryk, men det føles som om der er for højt tryk. Steamer var fin efter eftersyn, men larmer. En siger at der er for lidt tryk, men det føles som om der er for højt tryk. Steamer var fin efter eftersyn, men larmer. En siger at der er for lidt tryk, men det føles som om der er for højt tryk.","['130301811', '130301648', '130301529']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO023418,"
Kaffemaskinen 2. nord er utæt - der kommer vand ud under maskinen?
Mvh Bettina",['130305966'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO014237,"Fejlsøge på maskine. Rød rensenøgle kan ikke isættes korrekt i, således den ikke kan køre rengørings program. ",['130301963'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO053540,Rød pind til rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO003722,"Driller ifbm. Rens. Vil ikke gå videre i renseprogram, efter de har sat rød tablet i. ",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO006139,Maskine smider vand under sig.  Maskine smider vand under sig.  Maskine smider vand under sig.  Maskine smider vand under sig. ,"['130301917', '130301453', '130301316', '130301145']","[1.0, 1.0, 2.0, 2.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO013978,"Fejlsøgning på maskine. Skriver ""Cleaning"" i display. Kunden har prøvet at slukke/genstarte den uden held. ",['130301893'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO013286,"Ønsker service efter maskinen har stået stille i et halvt års tid.
Den blå rensenøgle er også knækket.",['130302070'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO003079,Komponentfejl,['130302385'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
