Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO000836,mail fra kunde: Kaffemaskine hos Fonde - Der kommer vand ud under bunden (vi har lagt et håndklæde) og den kan ikke trække mælken fra kartonen over i kaffen. ,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO000837,Larmer helt vildt.  Larmer helt vildt.  Larmer helt vildt.  Larmer helt vildt. ,"['130301318', '130301317', '130301892', '130301624']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO000842,Flow error - tevand ok - men kaffedrikke melder den fejl på. Flow error - tevand ok - men kaffedrikke melder den fejl på.,"['X130302082', '132000000']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO000861,Piston error Piston error Piston error,"['130301535', '130301280', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000866,Vandflow fejl.,['130302269'],[1.0],Modul BW4c Hydraulik OMBYT,Nedbrud
WO000870,"Problemer med kakao, lyder som et tandhjul takker over, når de vælger kakao. Der kommer kun vand og mælk.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000883,Melder vandflow error Melder vandflow error Melder vandflow error,"['130302201', '130302200', '130302257']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO000884,"Bliver ved  at bede om rens, så snart de er færdig med rengøringsprogram.",['130302385'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000890,"Mail fra CK: Almindelige kaffebønner kan ikke brygge. Fejlmelding på at der er noget der sidder fast. Bønnerne er taget op, og vi har prøvet at rode rundt , for at se om der er noget i klemme, dog uden held. Mail fra CK: Almindelige kaffebønner kan ikke brygge. Fejlmelding på at der er noget der sidder fast. Bønnerne er taget op, og vi har prøvet at rode rundt , for at se om der er noget i klemme, dog uden held. Mail fra CK: Almindelige kaffebønner kan ikke brygge. Fejlmelding på at der er noget der sidder fast. Bønnerne er taget op, og vi har prøvet at rode rundt , for at se om der er noget i klemme, dog uden held. Mail fra CK: Almindelige kaffebønner kan ikke brygge. Fejlmelding på at der er noget der sidder fast. Bønnerne er taget op, og vi har prøvet at rode rundt , for at se om der er noget i klemme, dog uden held.","['130301624', '130301318', '130301892', '130301422']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000891,"Nogle gange kun halve kopper, vand i grums",['130301127'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000894,Noget af mælken løber bag ved koppen.,['130302088'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000901,"Maskinen har været lukket ned i ½ år. De vil gerne have den gennemgået, inden de åbner igen på torsdag.",['130304500'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO000909,"blå rensenøgle sidder fast.
Er Premium-kunde, så vi er nødt til at køre på den lørdag, hvis ikke vi kan få den ind i dag. Ring gerne til hende om status. ",['130301963'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000921,Mail fra Dalux: Haster - ) giver ikke mælk ve kaffe latte - Haster da de ikke kan gå weekenden uden kaffemaskine Mail fra Dalux: Haster - ) giver ikke mælk ve kaffe latte - Haster da de ikke kan gå weekenden uden kaffemaskine Mail fra Dalux: Haster - ) giver ikke mælk ve kaffe latte - Haster da de ikke kan gå weekenden uden kaffemaskine,"['130302197', '130302244', '130302199']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000922,"PKC: utæt, vand på bordet - grumseskuffe kan ikke skubbes helt ind i den ene side.

Kontaktperson: 76784278 PKC: utæt, vand på bordet - grumseskuffe kan ikke skubbes helt ind i den ene side.

Kontaktperson: 76784278 PKC: utæt, vand på bordet - grumseskuffe kan ikke skubbes helt ind i den ene side.

Kontaktperson: 76784278 PKC: utæt, vand på bordet - grumseskuffe kan ikke skubbes helt ind i den ene side.

Kontaktperson: 76784278","['130302173', '130302194', '130302193', '130302253']","[1.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000925,Vil ikke lave kakao. Mistænker kaffebønne i kakao.  Vil ikke lave kakao. Mistænker kaffebønne i kakao. ,"['130302193', '130302194']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000937,Går i stå i rens har startet forfra flere gange ,['130302125'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO000954,Vand ud over hele kommunen,['130302070'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO000963,melder vandflow error melder vandflow error,"['130302251', '130302201']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000970,Giver ikke nok på mælkedrikke Giver ikke nok på mælkedrikke,"['132000000', '130301922']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO000977,"Maskinen vil ikke suge mælk op. Det har været et problem i nogen tid, hvor hun har kunnet sætte slanger sammen og få den i gang. Men i dag kan hun ikke få den til det. Maskinen vil ikke suge mælk op. Det har været et problem i nogen tid, hvor hun har kunnet sætte slanger sammen og få den i gang. Men i dag kan hun ikke få den til det.","['130302197', '130302294']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO000978,"Under rens, stopper den ved rød rensenøgle",['130302225'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P Kold mælk,Nedbrud
WO000984,Kakaomodulet er stoppet til.,['130301379'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO000990,"Lækker vand - mælk er for varm, og vil ikke altid suge mælk op.  ",['130302197'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO000991,"Lone forklarer, at pind/stift bag ved rød rensenøgle er knækket, så de ikke kan sætte renseprogram i gang.

Ring til Lone ved ankomst.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO001004,Maskine lækker vand Maskine lækker vand,"['102114', '130500006']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO001005,"Problemer med mælkedrikke.
Flere drikke hvor den ikke udleverer mælk.


",['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO001037,Der er knækket noget ved rensenøglerne.  Der er knækket noget ved rensenøglerne.  Der er knækket noget ved rensenøglerne. ,"['130302294', '130302193', '130302194']","[4.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO001038,"Mail fra CK: ved americano smider den halvdelen i grumsebakken

tlf. 75647751 Mail fra CK: ved americano smider den halvdelen i grumsebakken

tlf. 75647751 Mail fra CK: ved americano smider den halvdelen i grumsebakken

tlf. 75647751","['130302087', '130301791', '130302087']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001047,Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm. Fylder for lidt i kopperne. Mangler 4 cm.,"['130301874', '130301128', '130301535', '130301715', '132000000']","[1.0, 1, 4.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001058,Maskine vil ikke lave mælkedrikke. Maskine vil ikke lave mælkedrikke. Maskine vil ikke lave mælkedrikke.,"['130500006', '130302194', '132000000']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001059,"Smider kakao ud af maskinen, istedet for kop.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001060,Maskinen giver et ordentligt “klonk” når den skal brygge. Nogle gange er det meget vandende shots og andre gange melder den empty bean hopper. ,['131000007R'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO001062,Rep af testmodul  Rep af testmodul ,"['130301269', '130301338']","[1.0, 1.0]",Modul BW3 Hydraulik CTMC/CBTM P TP OMBYT,Nedbrud
WO001071,Foamer alt for meget overfylder kopperne,['130301277'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001075,"Mail fra CK: Bliver ved at vise “Milk Low”, selv om der er helt ny mælk i",['130301845'],[1.0],Køleskab BW3,Nedbrud
WO001085,Waterflow fejl,['130303715'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO001094,"Maskine drypper rigtig meget. 
OBS! Lukket torsdag og fredag i denne uge.",['130302213'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO001096,"Update 12/5 KAR der er udført hovedeftersyn så maskinen virker. Der skal skiftes kalkfilter og opdateres software ( husk at gemme recept ) 
Mail fra RS: mælken løber kun lidt ,så stopper den og vil slet ikke skumme –

 Update 12/5 KAR der er udført hovedeftersyn så maskinen virker. Der skal skiftes kalkfilter og opdateres software ( husk at gemme recept ) 
Mail fra RS: mælken løber kun lidt ,så stopper den og vil slet ikke skumme –

","['130500006', '130304219']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO001103,Mail fra CK: Mælken fryser i køleskabet. Mail fra CK: Mælken fryser i køleskabet.,"['130302070', '130302425']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001107,Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk. Kan ikke lave varmt vand/The + fryser til i rørene ved mælk.,"['130302194', '130301127', '130302209', '130302269', '130302193', '130302253', '130301923', '130302201']","[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001109,"Smider vand bagud, når de trækker kakao.",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001112,"Der er ingen tryk på maskinen. Der kommer kun lidt i koppen uanset hvad de trækker, og det løber langsomt. Der er ingen tryk på maskinen. Der kommer kun lidt i koppen uanset hvad de trækker, og det løber langsomt. Der er ingen tryk på maskinen. Der kommer kun lidt i koppen uanset hvad de trækker, og det løber langsomt.","['130301833', '130305536', '131000009R']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001113,Mælkeslangen er stoppet. Mælkeslangen er stoppet.,"['130302313', '130301794']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001116,Der kommer meget vand i grumsen ved mellem og store kopper. Der kommer meget vand i grumsen ved mellem og store kopper. Der kommer meget vand i grumsen ved mellem og store kopper. Der kommer meget vand i grumsen ved mellem og store kopper.,"['130301308', '130301318', '130301892', '130301307']","[2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001125,"Der står vand ud, der hvor kakaoen løber ud. Hun har prøvet at rense det hele, kakaobeholder, slanger osv., men der løber stadig vand. Så hun lukker maskinen ned.",['130302158'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001127,Fryser mælken. ,['130301752'],[1.0],Køleskab BW3,Nedbrud
WO001129,"Når maskinen har stået stille f.eks. et kvarters tid, laver den kun ½ kop kaffe. Trækker man en mere umiddelbart efter er den fin. Men står maskinen så ubrugt lidt tid igen, så er det samme problem igen. Når maskinen har stået stille f.eks. et kvarters tid, laver den kun ½ kop kaffe. Trækker man en mere umiddelbart efter er den fin. Men står maskinen så ubrugt lidt tid igen, så er det samme problem igen. Når maskinen har stået stille f.eks. et kvarters tid, laver den kun ½ kop kaffe. Trækker man en mere umiddelbart efter er den fin. Men står maskinen så ubrugt lidt tid igen, så er det samme problem igen.","['130301715', '130301127', '130301128']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001139,Fylder grumseskuffe med vand.,['130301638'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001141,Mælken ryger ud de forkerte steder Mælken ryger ud de forkerte steder,"['130300346', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001154,Stopper i cacao og kan ikke køre rens færdig,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001173,Rød nøgle registreres ikke under rens Rød nøgle registreres ikke under rens,"['130302422', '132000000']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO001176,Giver ikke nok på alle mælkedrikke Giver ikke nok på alle mælkedrikke Giver ikke nok på alle mælkedrikke Giver ikke nok på alle mælkedrikke,"['130301128', '130301715', '130301535', '132000000']","[1.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO001181,Vil ikke gennemføre renseprogram.,['130302266'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 380V,Nedbrud
WO001183,Vil ikke lave mælkedrikke Vil ikke lave mælkedrikke,"['132000000', '130301129']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001202,Kaffemaskine lækker vand ved skyl og steam.,['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO001219,"Mail fra CK: Hver anden kop kommer kun halvt eller under ud.
“Mælkekaffe produkter” se billede. Gælder både latte og cappocino
 Mail fra CK: Hver anden kop kommer kun halvt eller under ud.
“Mælkekaffe produkter” se billede. Gælder både latte og cappocino
 Mail fra CK: Hver anden kop kommer kun halvt eller under ud.
“Mælkekaffe produkter” se billede. Gælder både latte og cappocino
 Mail fra CK: Hver anden kop kommer kun halvt eller under ud.
“Mælkekaffe produkter” se billede. Gælder både latte og cappocino
 Mail fra CK: Hver anden kop kommer kun halvt eller under ud.
“Mælkekaffe produkter” se billede. Gælder både latte og cappocino
","['130302102', '130301931', '130301118', '130301535', '130301923']","[2.0, 2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001224,Mail fra CK: latte får ikke nok mælk i den store. den smager meget grimt og er kun halv fuld Mail fra CK: latte får ikke nok mælk i den store. den smager meget grimt og er kun halv fuld Mail fra CK: latte får ikke nok mælk i den store. den smager meget grimt og er kun halv fuld Mail fra CK: latte får ikke nok mælk i den store. den smager meget grimt og er kun halv fuld,"['130301773', '130301715', '132000000', '130301773']","[2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001233,Mail fra CD: Maskinen BW4C i stuen registrerer ikke mælken.,['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO001238,Gået i stå i rengøringsprogram  Gået i stå i rengøringsprogram  Gået i stå i rengøringsprogram ,"['130301118', '130301535', '130301128']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO001252,"Kunde ønsker service forud for sommersæson. 

De skriver i mailen:
The Berlin will be in the shipyard from 16.5. to 3.6.21. I would therefore like to suggest calendar week 23 for this.

Would you please be so good as to schedule this accordingly and suggest a suitable date.

A negative corona test is required for a service stay on board.

Johannes Mieschke - Supervisoer FS Berlin
Tel: +49 381/ 207324700
Mobil: +49 151/ 12431924
 Kunde ønsker service forud for sommersæson. 

De skriver i mailen:
The Berlin will be in the shipyard from 16.5. to 3.6.21. I would therefore like to suggest calendar week 23 for this.

Would you please be so good as to schedule this accordingly and suggest a suitable date.

A negative corona test is required for a service stay on board.

Johannes Mieschke - Supervisoer FS Berlin
Tel: +49 381/ 207324700
Mobil: +49 151/ 12431924
 Kunde ønsker service forud for sommersæson. 

De skriver i mailen:
The Berlin will be in the shipyard from 16.5. to 3.6.21. I would therefore like to suggest calendar week 23 for this.

Would you please be so good as to schedule this accordingly and suggest a suitable date.

A negative corona test is required for a service stay on board.

Johannes Mieschke - Supervisoer FS Berlin
Tel: +49 381/ 207324700
Mobil: +49 151/ 12431924
 Kunde ønsker service forud for sommersæson. 

De skriver i mailen:
The Berlin will be in the shipyard from 16.5. to 3.6.21. I would therefore like to suggest calendar week 23 for this.

Would you please be so good as to schedule this accordingly and suggest a suitable date.

A negative corona test is required for a service stay on board.

Johannes Mieschke - Supervisoer FS Berlin
Tel: +49 381/ 207324700
Mobil: +49 151/ 12431924
 Kunde ønsker service forud for sommersæson. 

De skriver i mailen:
The Berlin will be in the shipyard from 16.5. to 3.6.21. I would therefore like to suggest calendar week 23 for this.

Would you please be so good as to schedule this accordingly and suggest a suitable date.

A negative corona test is required for a service stay on board.

Johannes Mieschke - Supervisoer FS Berlin
Tel: +49 381/ 207324700
Mobil: +49 151/ 12431924
","['130301923', '130301535', '130301844', '130301127', '130500009']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001253,"Kunde ønsker service forud for sommersæson. 

De skriver i mailen:
The Berlin will be in the shipyard from 16.5. to 3.6.21. I would therefore like to suggest calendar week 23 for this.

Would you please be so good as to schedule this accordingly and suggest a suitable date.

A negative corona test is required for a service stay on board.

Johannes Mieschke - Supervisoer FS Berlin
Tel: +49 381/ 207324700
Mobil: +49 151/ 12431924",['130500009'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO001261,Der er ikke mælk nok. Den skummer ikke mælken godt nok op. Der er ikke mælk nok. Den skummer ikke mælken godt nok op. Der er ikke mælk nok. Den skummer ikke mælken godt nok op. Der er ikke mælk nok. Den skummer ikke mælken godt nok op. Der er ikke mælk nok. Den skummer ikke mælken godt nok op.,"['130302194', '130302205', '130304061', '130302346', '130302193']","[1.0, 1.0, 1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001284,Køleskabs temperatur for høj. Juster kaffemængde på kaffemaskine i mødecenter. Køleskabs temperatur for høj. Juster kaffemængde på kaffemaskine i mødecenter. Køleskabs temperatur for høj. Juster kaffemængde på kaffemaskine i mødecenter.,"['130301137', '132000000', '130301923']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO001289,Giver ingen mælk,['130302294'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001302,"Vandet løber ud under spildbakken ved rens.
Claus 22577914 Vandet løber ud under spildbakken ved rens.
Claus 22577914","['130301535', '130300346']","[1.0, 2.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO001316,Problemer med kakao og lægger med vand Problemer med kakao og lægger med vand Problemer med kakao og lægger med vand,"['130302194', '130302346', '130302345']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
