Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO001139,7800,2021-05-15 09:53:00,2021-05-15 10:51:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Fylder grumseskuffe med vand.,,38780.0,130301638,115906,Stempel for ventil TP,1.0
WO001176,2200,2021-05-18 11:07:00,2021-05-18 15:14:00,BW065025,BW065025,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver ikke nok på alle mælkedrikke,,61764.0,130301128,101211,Renseblock kit for BW3,1.0
WO001176,2200,2021-05-18 11:07:00,2021-05-18 15:14:00,BW065025,BW065025,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver ikke nok på alle mælkedrikke,,61764.0,132000000,120701,Mælkepumpe TP,1.0
WO001176,2200,2021-05-18 11:07:00,2021-05-18 15:14:00,BW065025,BW065025,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver ikke nok på alle mælkedrikke,,61764.0,130301715,116819,Milk Heating Coil TP,1.0
WO001183,8260,2021-05-17 12:33:00,2021-05-17 14:37:00,B1138669,B1138669,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vil ikke lave mælkedrikke,,57230.0,132000000,120701,Mælkepumpe TP,1.0
WO001233,4130,2021-05-18 09:46:00,2021-05-18 11:43:00,200151179,200151179,Used,Eftersyn øvrigt udstyr,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Eftersyn øvrigt udstyr,Mail fra CD: Maskinen BW4C i stuen registrerer ikke mælken.,,,130302313,128896,Mælkeslange lang BW4,1.0
WO001238,2300,2021-05-18 13:13:00,2021-05-18 15:39:00,BW140662,BW114062H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Gået i stå i rengøringsprogram ,,77637.0,130301118,101101,Mælkepumpe kit for BW3 brug 101210,1.0
WO001261,4700,,2021-05-18 09:30:27,B1140977,,Used,,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Der er ikke mælk nok. Den skummer ikke mælken godt nok op.,"Tangora 1031338 kørt 16/4-21 - AFM

Ring til Daniel 60650025 når I køre der ud. Han vil gerne være til stede så I kommer.",,130302205,125778,Låg for boiler BW4c,1.0
WO001261,4700,,2021-05-18 09:30:27,B1140977,,Used,,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Der er ikke mælk nok. Den skummer ikke mælken godt nok op.,"Tangora 1031338 kørt 16/4-21 - AFM

Ring til Daniel 60650025 når I køre der ud. Han vil gerne være til stede så I kommer.",,130302193,125664,Møtrik for BW4c coil,2.0
WO001284,2150,,2021-05-18 13:10:00,B1140450,,Used,,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Køleskabs temperatur for høj. Juster kaffemængde på kaffemaskine i mødecenter.,Tangora 1031344 kørt 16/4-21 - FK,,132000000,120701,Mælkepumpe TP,1.0
WO001289,6705,2021-05-18 14:00:00,2021-05-18 15:03:00,B1138852,B1138852H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Giver ingen mælk,,11276.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,2.0
WO001329,2880,2021-05-20 14:25:00,2021-05-20 19:43:00,200148132,100084696H,Used,Nedbrud Frisk mælk Thermoplan,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Vil ikke trække mælk ind nu. Løber vand ud sammen med mælken (ulækkert vand).

Michael  - 21 61 34 38",,2645.0,130302197,125718,Kontraventil for rense blok BW4,1.0
WO001338,1799,2021-05-21 08:38:00,2021-05-21 10:19:00,B1139428,B1140634H,Used,Hændelse for modul,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Mail fra kunde: Hej på kontoret 
 
Vi har haft en del problemer med kaffemaskinen i dag. Det virker som om at mælkedoseringen ikke fungerer optimalt. Derudover har vi fået en del kommentarer omkring at kaffen er for tynd. Kan i sende en ud og kigge på det snarest muligt.
 
På forhånd tak 
",,76600.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,2.0
WO001345,4970,2021-05-27 08:21:00,2021-05-27 12:29:00,BW144396,BW116998H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud,Nedbrud,"Omstilles til anden bønne på alle 4 maskiner ombord + gennemgang. Doserer for lidt i ""tall""-kopper på mælkedrikke. Kommer ingen mælk i ved ""grande"" på latte + cappucino.

Kontakt Brian for at oplyse navn + registreringsnummer for adgang til færgen.",,68495.0,132000000R1,120701R1,Mælkepumpe TP monteres på BW3 modul,1.0
WO001377,1358,2021-05-20 13:11:00,2021-05-20 15:37:00,B1139474,B1139474,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan,vil ikke suge mælk op,,69077.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO001377,1358,2021-05-20 13:11:00,2021-05-20 15:37:00,B1139474,B1139474,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan,vil ikke suge mælk op,,69077.0,130302197,125718,Kontraventil for rense blok BW4,1.0
WO001384,4800,2021-05-21 09:01:00,2021-05-21 10:58:00,B1136556,B1136556,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,"Anne Lise har fået at vide af hendes chef, at maskinen ikke virker. Kunne ikke oplyse yderligere.",Ved næste besøg brygmodul skiftes,40515.0,130500006,428121140,Bestmax XL Filterpatron,1.0
WO001394,2150,2021-05-21 12:33:00,2021-05-21 12:38:00,B1142408,B1142408,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Står og drypper fra rør,"Maskinen står i kantinen, kunde kunne ikke oplyse sn. og om det vat th eller tv.
vil du tjekke sn.",26932.0,130302313,128896,Mælkeslange lang BW4,1.0
WO001394,2150,2021-05-21 12:33:00,2021-05-21 12:38:00,B1142408,B1142408H,Used,Hændelse for modul,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Står og drypper fra rør,"Maskinen står i kantinen, kunde kunne ikke oplyse sn. og om det vat th eller tv.
vil du tjekke sn.",26932.0,130301129,101212,Lille eftersyns kit for BW4c,1.0
WO001394,2150,2021-05-21 12:33:00,2021-05-21 12:38:00,B1142408,B1142408H,Used,Hændelse for modul,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Står og drypper fra rør,"Maskinen står i kantinen, kunde kunne ikke oplyse sn. og om det vat th eller tv.
vil du tjekke sn.",26932.0,132000000,120701,Mælkepumpe TP,1.0
WO001408,2750,2021-05-21 14:49:00,2021-05-21 16:24:00,BW116994,BW0236H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Manglende skum på Latte,,84787.0,130301806,117705,Ventil 3/2 vejs,1.0
WO001433,7400,2021-05-22 09:15:00,2021-05-22 09:23:00,B1140399,B1140399,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,problemer med dosering stor kopper. Doserer for lidt i mælkedrikke.,,58325.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO001475,2820,2021-05-26 11:45:00,2021-05-26 15:21:00,BW096228,BW140103H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Maskine 7 thermoplan siger flow error,,796438.0,130302366,131232,Andenæb TP,1.0
WO001475,2820,2021-05-26 11:45:00,2021-05-26 15:21:00,BW096228,BW096228,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Maskine 7 thermoplan siger flow error,,796438.0,130301535,108793,Ventil Pakning TP,3.0
WO001480,8700,2021-05-25 11:38:00,2021-05-25 15:46:00,200145674,200145674,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vil ikke give mælk,"Kunde har tjekket filter på mælkeslange og kørt rens.

Maskinen melder service, men skal ikke udføres, da de snart får ny maskine iflg. Kim",,130301129,101212,Lille eftersyns kit for BW4c,1.0
WO001480,8700,2021-05-25 11:38:00,2021-05-25 15:46:00,200145674,200145674,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vil ikke give mælk,"Kunde har tjekket filter på mælkeslange og kørt rens.

Maskinen melder service, men skal ikke udføres, da de snart får ny maskine iflg. Kim",,130302197,125718,Kontraventil for rense blok BW4,1.0
WO001486,8700,2021-05-25 11:00:00,2021-05-25 11:16:00,107610,107610,Used,Nedbrud,Køleskab BW3,Køleskab BW3,Nedbrud,Nedbrud,Mail fra CK: Fryser i køleskabet. ,,,130302425,133716,Føler for køleskab,1.0
WO001505,8210,2021-05-25 10:21:59,2021-05-25 10:33:00,,,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Kaffe over det hele,Tømt for ingredienser ,40274.0,130302221,126257,Udløbstud til BW4,1.0
WO001506,2300,2021-05-25 15:13:00,2021-05-25 16:14:00,BW140661,BW096225B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Melder påfyld bønner, selvom der er bønner i beholder",,33214.0,130301280,104484,Mobil piston komplet TP,1.0
WO001566,5600,2021-05-27 14:00:00,2021-05-27 17:00:00,BW141668,BW114831H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Latte og cappuccino kommer meget lidt i kopperne, ca. 4 cm mindre.","Ring til Tina og aftal tidspunkt, så hun kan booke parkering til dig.",98606.0,130301250,104070,Andenæb TB,1.0
WO001566,5600,2021-05-27 14:00:00,2021-05-27 17:00:00,BW141668,BW114831H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Latte og cappuccino kommer meget lidt i kopperne, ca. 4 cm mindre.","Ring til Tina og aftal tidspunkt, så hun kan booke parkering til dig.",98606.0,130301922,119407,Kontraventil til renseblok ,1.0
WO001605,4040,2021-05-29 15:11:00,2021-05-29 16:37:00,BW117594,BW074762H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK: Kaffe bliver ikke varm nok,Ikke weekend kørsel.,67137.0,130301715,116819,Milk Heating Coil TP,1.0
WO001617,7000,2021-05-27 16:21:00,2021-05-27 18:20:00,BW114827,BW114827,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,I tirsdags da de kørte rens lægger den vand. Gør det også når den brygger kaffe,"Kunden har ringet ind tirsdag, men kan ikke se nogen service i systemet.",203873.0,130305536,115848,Kontraventil TP,1.0
WO001617,7000,2021-05-27 16:21:00,2021-05-27 18:20:00,BW114827,BW114827,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,I tirsdags da de kørte rens lægger den vand. Gør det også når den brygger kaffe,"Kunden har ringet ind tirsdag, men kan ikke se nogen service i systemet.",203873.0,130301935,119879,Kontraventil for reservoir TP,1.0
WO001636,7400,2021-05-28 11:54:00,2021-05-28 13:00:00,BW140250,BW140250,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Fra mail: der er kommer ikke nok kaffe i kopperne kunder klager,"Tlf.nr. til station: 97120761.

@Kundeservice: Ved fakturering skal fakturakonto ændres til 33424095 (Nuvolo) i BC.",61588.0,130301715,116819,Milk Heating Coil TP,1.0
WO001644,2100,2021-05-28 11:19:00,2021-05-28 11:59:00,200144411,100033204H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Palen på det røde tablet-input er knækket. Kunden har limet den. ,K,18421.0,130302422,133555,Stempel for kaffe-rensenøgle,1.0
WO001648,6800,2021-05-28 14:44:00,2021-05-28 16:15:00,BW134205,BW134205,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Fra mail: Kaffevarmeren bliver ved med at slå relæ fra.,"Original modul har aldrig fået service eftersyn.
VAGTUDKALD !!!! (meldt ind fredag morgen) U/B til kunde!",30906.0,131000009R,122469R,Modul Hydraulik CTMC/CBTM Piller TP OMBYT,1.0
WO001685,8000,2021-05-31 13:27:00,2021-05-31 13:43:00,BW125109,BW125109,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Fra KE: Kan ikke køre rens.,Husk at ringe en time før ankomst på tlf. 41893346. KE har aftalt mandag med Jette.,125802.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO001709,4632,2021-05-31 13:48:00,2021-05-31 15:03:00,BW134194,BW134194,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK:  Der mangler ca 5 cm fra kaffe tilvkoppens kant,,,130301127,101210,Mælkepumpe kit for BW3,1.0
WO001712,4293,2021-06-01 10:00:00,2021-06-01 12:23:00,BW095899,BW146996H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,En af maskinerne vil ikke suge mælk op,"De har tjekket filter på slange. Vil du tjekke sn.

De har ikke maskine bw140265. Den de har hedder BW095899 og køl er RF011625

Skulle vente på rens",,115906,115906,Stempel for ventil TP,2.0
WO001712,4293,2021-06-01 10:00:00,2021-06-01 12:23:00,BW095899,BW146996H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,En af maskinerne vil ikke suge mælk op,"De har tjekket filter på slange. Vil du tjekke sn.

De har ikke maskine bw140265. Den de har hedder BW095899 og køl er RF011625

Skulle vente på rens",,130301715,116819,Milk Heating Coil TP,1.0
WO001722,2920,2021-05-31 13:36:00,2021-05-31 14:36:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Maskinen har lige sagt puf og så var der kaffe ud over det hele.,,350088.0,130301811,117724,Beslag for udløb TP,1.0
WO001822,6715,2021-06-03 14:08:00,2021-06-03 15:17:00,BW117431,BW0026H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Fra mail: Kaffemaskine laver ikke skum.,,57393.0,130301492,108200,Lynkobling vinkel  TP,1.0
WO001856,1577,2021-06-03 11:29:00,2021-06-03 12:25:00,BW065426,BW108201B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Ryster og larmer meget når den kværner,,220558.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO001866,8210,2021-06-04 07:56:00,2021-06-04 10:50:00,BW150237,BW150237,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Mail fra Kontra: Den stopper hele tiden. Og den er utæt under maskinen. 
",,74014.0,130301715,116819,Milk Heating Coil TP,1.0
WO001882,5000,2021-06-03 11:45:00,2021-06-03 13:45:00,BW141892,BW141892,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud Frisk mælk Thermoplan,Mælken virker ikke. Siger milk empty.,,268811.0,132000000,120701,Mælkepumpe TP,1.0
WO001914,3050,2021-06-07 08:36:00,2021-06-07 10:51:00,BW108199,BW108199,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Maskinen laver ikke kakao, Latte og capu fylder ikke koppen op.",,121601.0,130301535,108793,Ventil Pakning TP,1.0
WO001937,4000,2021-06-07 09:21:00,2021-06-07 10:12:00,BW150779,BW134227B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Lyder som en fasan når den kværner espresso og kører rens,,40125.0,130301280,104484,Mobil piston komplet TP,1.0
WO001975,7600,2021-06-08 10:57:00,2021-06-08 11:46:00,B1137755,B1137755,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Når de vil have varmt mælk kører den men udleverer ikke noget. Sker periodisk,,,130301127,101210,Mælkepumpe kit for BW3,1.0
WO001983,2820,2021-06-08 08:19:00,2021-06-08 12:07:00,BW114830,BW114830,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Laver Flow Error,,652985.0,130301535,108793,Ventil Pakning TP,3.0
WO002006,7000,2021-06-09 09:58:00,2021-06-09 11:25:00,BW095633,BW095633,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Fylder for lidt mælk i mælkedrikke. Kaffesmag er for stærk. ,,130853.0,130301922,119407,Kontraventil til renseblok ,1.0
WO002010,7400,2021-06-09 11:41:00,2021-06-09 13:52:00,BW134185,BW134185,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Doserer for lidt i koppen,,42354.0,X130302082,121950,Renseblok piller TP,1.0
WO002017,2760,2021-06-08 14:05:00,2021-06-08 15:42:00,BW076433,BW076433,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Problemer med dosering. ,,164302.0,130301715,116819,Milk Heating Coil TP,1.0
WO002160,1300,2021-06-11 13:18:00,2021-06-11 16:31:00,BW083785,BW116994H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Maskinen der står længst væk fra receptionen laver små mængder. 
","Kontaktet af David
Tjek serienr.",115883.0,115906,115906,Stempel for ventil TP,2.0
WO002160,1300,2021-06-11 13:18:00,2021-06-11 16:31:00,BW083785,BW116994H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Maskinen der står længst væk fra receptionen laver små mængder. 
","Kontaktet af David
Tjek serienr.",115883.0,130301867,118428,Flowmeter BW3,1.0
WO002190,2150,2021-06-11 11:45:00,2021-06-11 16:13:00,B1140450,B1140450,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Rensenøgle defekt,,30000.0,130302031,120930,Rensenøgle for mælk TP,1.0
WO002205,7500,2021-06-13 09:49:00,2021-06-13 11:45:00,B1139863,B1139863,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Giver kun lidt kaffe i koppen resten ryger i grumsespand og ud under maskinen. ,"VIN 21/7: Skal Premium kunder fakt. udkaldsservices på søndage?
Kunden er gjort bekendt med at udkald om søndagen ikke er gratis. De ringede lørdag kl..15.44",29655.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO002220,4060,2021-06-14 10:17:00,2021-06-14 11:28:00,BW138730,BW138730,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mail fra CK: Flow error, kaffebrygger ikke i slutposition","Kunde skal faktureres, da vand installation ikke er bentax ansvar",82331.0,130305160,406-00468,Waterblock ,1.0
WO002220,4060,2021-06-14 10:17:00,2021-06-14 11:28:00,BW138730,BW138730,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mail fra CK: Flow error, kaffebrygger ikke i slutposition","Kunde skal faktureres, da vand installation ikke er bentax ansvar",82331.0,130304345,1449089,Slange Tilslutning  3/8L 3/8L 2m,1.0
WO002284,7600,2021-06-15 09:22:00,2021-06-15 10:08:00,B1137755,B1137755,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Maskinen vil ikke lave mælkeskum.,,,130301794,117614,Milk pump TP (Udgået brug 120701) ,1.0
WO002288,7900,2021-06-15 10:51:00,2021-06-15 13:51:00,BW134218,BW118782H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK: Doserer for lidt i kopperne.,"Alt andet end selve mælkepumpen og 3-vejsventil i køl er blevet skiftet i mælkesystemet.

Maskinen er meget medtaget. Hydraulik er næsten umuligt at få ud på grund af rust.",252034.0,130301715,116819,Milk Heating Coil TP,1.0
WO002288,7900,2021-06-15 10:51:00,2021-06-15 13:51:00,BW134218,BW118782H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK: Doserer for lidt i kopperne.,"Alt andet end selve mælkepumpen og 3-vejsventil i køl er blevet skiftet i mælkesystemet.

Maskinen er meget medtaget. Hydraulik er næsten umuligt at få ud på grund af rust.",252034.0,130301338,104886,"O-ring ø 78 x 2,5 TP",1.0
WO002346,8000,2021-06-16 11:37:00,2021-06-16 11:53:00,BW154164,BW154164,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Fra KE: Utæt i steameren,,,130301811,117724,Beslag for udløb TP,1.0
WO002372,2500,2021-06-16 12:14:00,2021-06-16 13:09:00,BW153474,BW153474,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Espresso giver kun en lille sjat.,Vi har været der tidligere i dag. Problemet opstod kort tid efter teknikeren var kørt derfra.,39234.0,130301657,115953,Filter for flowmeter TP,1.0
WO002391,4140,2021-06-16 13:48:00,2021-06-16 14:42:00,200145389,200145389,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Komponent fejl,"Ny placering er hovedgaden 28, borup, cafe",,130302388,132102,O-ring ø 35x4 mm BW4c,1.0
WO002407,2970,2021-06-17 10:57:00,2021-06-17 11:56:00,B1138991,B1135403B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vil ikke suge mælk. De har fundet et hul i mælkeslangen som de har sat tape over,"Vil du notere, hvis hullet er selvforskyldt :)",64276.0,130302388,132102,O-ring ø 35x4 mm BW4c,1.0
WO002424,1630,2021-06-17 11:39:00,2021-06-17 14:28:00,BW151423,BW151423,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,TO: nedbrud på maskine inden nedlukning - klargøring efter corona nedlukning,"U/B

Tæller 16164
Servicetæller 16125
Kværn s/n 151423
Gl. hyd s/n 151423
Ny hyd. S/n 074801",16164.0,131000009R,122469R,Modul Hydraulik CTMC/CBTM Piller TP OMBYT,1.0
WO002475,2610,2021-06-18 12:56:00,2021-11-01 08:56:00,200147475,100073809H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Anne mistænker at maskiner slår relæ, da de er det eneste som er koblet på denne gruppe. 
","Er fuldført den 18-06-21, men er ikke completed korrekt (011121 TLF)",,130302193,125664,Møtrik for BW4c coil,2.0
WO002478,8000,2021-06-18 13:07:00,2021-06-18 13:45:00,B1138668,B1138990H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Problemer med dosering  på kakao. Fylder for lidt i kop og er ikke kraftig nok i smagen. Fejl på mælkedosering. Kunden spørger hvornår der sidst er lavet service. (6/1-2021)

Maskinen viser filterskift selvom det blev skiftet d. 24/3-21",Kunden skifter vist til McCafé om 3 uger (uge 27).,114759.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,4.0
WO002488,2820,2021-06-21 08:38:00,2021-06-21 10:05:00,B1142406,B1142406,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Mail fra Tina: Maskinen i reception drypper også under maskinen,,14706.0,130302213,125892,Vandforsynings enhed BW4,1.0
WO002488,2820,2021-06-21 08:38:00,2021-06-21 10:05:00,B1142406,B1142406,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,Mail fra Tina: Maskinen i reception drypper også under maskinen,,14706.0,130305533,108082,Vandpumpehoved TP,1.0
WO002495,3450,2021-06-19 20:14:00,2021-06-19 21:14:00,BW116803,BW093992B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Melder Piston error,,77963.0,130301361,105208,Rep kit for ledning til 24V bryg motor ,1.0
WO002509,7000,2021-06-21 10:45:00,2021-06-21 12:14:00,BW140251,BW140251,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Flow error. Startede under rens. Ingen drikke virker. Giv gerne kunde en update på hvornår vi kommer. Kunden siger de har tjekket at der er vand til maskinen.,afv. salgssupport vedr serviceaftale på maskine (er flyttet fra Kolding til Fredericia),125436.0,130301377,105440,Teflon slange ø 4/2,1.0
