Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO000443,7000,2021-04-26 15:36:00,2021-04-26 15:50:00,BW140251,,Used,,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Er gået tør for rensetabs - Christoffer sagde de næsten lige havde fået flyttet en BW3 over til dem, vil du notere sn. og udlevere rensetabs til dem","Kunden skal faktureres!

Christoffer sagde de næsten lige havde fået flyttet en BW3 over til dem, vil du notere sn. og udlevere rensetabs til dem 
Løsning: Levering af rensetabs til BW3 S.nr Bw140251
Startet renseprogram på maskinen.
BW4c kunne ikke ses på lokationen. ",,216000012,105371,Rensetabletter til BW3 gr,1.0
WO000443,7000,2021-04-26 15:36:00,2021-04-26 15:50:00,BW140251,,Used,,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Er gået tør for rensetabs - Christoffer sagde de næsten lige havde fået flyttet en BW3 over til dem, vil du notere sn. og udlevere rensetabs til dem","Kunden skal faktureres!

Christoffer sagde de næsten lige havde fået flyttet en BW3 over til dem, vil du notere sn. og udlevere rensetabs til dem 
Løsning: Levering af rensetabs til BW3 S.nr Bw140251
Startet renseprogram på maskinen.
BW4c kunne ikke ses på lokationen. ",,216000025,120528,Rensetabletter til mælk BW,1.0
WO000444,8700,2021-04-27 10:40:00,2021-04-27 11:05:00,BW107603,BW083775H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Melder powder error på Americano,"Deres bønnebeholder (højre) er lidt løs. Jeg har prøvet at stramme den, men hvis de kalder på dette igen, så skal de have en ny bund til deres ene bønnebeholder.",86002.0,130301128,101211,Renseblock kit for BW3,1.0
WO000444,8700,2021-04-27 10:40:00,2021-04-27 11:05:00,BW107603,BW083775H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Melder powder error på Americano,"Deres bønnebeholder (højre) er lidt løs. Jeg har prøvet at stramme den, men hvis de kalder på dette igen, så skal de have en ny bund til deres ene bønnebeholder.",86002.0,102230,,Vandpumpe TP,1.0
WO000450,8000,2021-04-26 12:42:00,2021-04-26 16:04:00,BW078779,BW078779,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Under rens kommer der ikke vand i spanden.,,65770.0,130301806,117705,Ventil 3/2 vejs,2.0
WO000450,8000,2021-04-26 12:42:00,2021-04-26 16:04:00,BW078779,BW078779,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Under rens kommer der ikke vand i spanden.,,65770.0,X130302082,121950,Renseblok piller TP,1.0
WO000451,6683,2021-04-26 14:13:00,2021-04-26 14:43:00,200144638,200144638,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Den støjer meget ved rengøring i step 10 af 10, lyder til det kommer fra kakao. Desuden vil de gerne have filterskifte.",Der er sag på begge deres maskiner.,8604.0,130500004,428121120,Bestmax M Filterpatron,1.0
WO000452,6683,2021-04-26 13:27:00,2021-04-26 14:12:00,200144637,200144637,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Der kommer vand ud under maskinen ved rengøring. Desuden vil hun gerne have skiftet filter.,Der er sag på begge deres maskiner.,11442.0,130500004,428121120,Bestmax M Filterpatron,1.0
WO000453,8200,2021-04-26 15:18:00,2021-04-26 15:25:00,BW059338,BW059338,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Fra mail: Piston error, kommer efter et bryg.",,665856.0,130301361,105208,Rep kit for ledning til 24V bryg motor ,1.0
WO000453,8200,2021-04-26 15:18:00,2021-04-26 15:25:00,BW059338,BW059338,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Fra mail: Piston error, kommer efter et bryg.",,665856.0,130301201,102534,Motor for brygger 24V TP,1.0
WO000456,7130,2021-04-27 11:33:00,2021-04-27 14:40:00,B1142715,B1142715H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Problemer med at mælken ikke giver rigtig mængde.
Stopper i renseprogram fejl 32 komponentfejl ( evt. magnet i blå rensenøgle )
Susanne 76250876","Hydraulik: B11427151
- Reservedele: 125664x1, 127140x1, 126753x1, 120701x1, 125664x2

Afv. svar fra tlf/cza vedr. oprettelse af underaktiver på modul til at ligge reservedelsnr. på.

Brygger: B1-142715

Pumpe var utæt, coil var utæt, boilerventil var kalket til, ventil bag mælkepumpe var defekt.",10072.0,132000000,120701,Mælkepumpe TP,1.0
WO000456,7130,2021-04-27 11:33:00,2021-04-27 14:40:00,B1142715,B1142715H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Problemer med at mælken ikke giver rigtig mængde.
Stopper i renseprogram fejl 32 komponentfejl ( evt. magnet i blå rensenøgle )
Susanne 76250876","Hydraulik: B11427151
- Reservedele: 125664x1, 127140x1, 126753x1, 120701x1, 125664x2

Afv. svar fra tlf/cza vedr. oprettelse af underaktiver på modul til at ligge reservedelsnr. på.

Brygger: B1-142715

Pumpe var utæt, coil var utæt, boilerventil var kalket til, ventil bag mælkepumpe var defekt.",10072.0,130302244,126753,Løfte ventil 3/2 ø4 DN3,1.0
WO000456,7130,2021-04-27 11:33:00,2021-04-27 14:40:00,B1142715,B1142715H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Problemer med at mælken ikke giver rigtig mængde.
Stopper i renseprogram fejl 32 komponentfejl ( evt. magnet i blå rensenøgle )
Susanne 76250876","Hydraulik: B11427151
- Reservedele: 125664x1, 127140x1, 126753x1, 120701x1, 125664x2

Afv. svar fra tlf/cza vedr. oprettelse af underaktiver på modul til at ligge reservedelsnr. på.

Brygger: B1-142715

Pumpe var utæt, coil var utæt, boilerventil var kalket til, ventil bag mælkepumpe var defekt.",10072.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO000456,7130,2021-04-27 11:33:00,2021-04-27 14:40:00,B1142715,B1142715H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Problemer med at mælken ikke giver rigtig mængde.
Stopper i renseprogram fejl 32 komponentfejl ( evt. magnet i blå rensenøgle )
Susanne 76250876","Hydraulik: B11427151
- Reservedele: 125664x1, 127140x1, 126753x1, 120701x1, 125664x2

Afv. svar fra tlf/cza vedr. oprettelse af underaktiver på modul til at ligge reservedelsnr. på.

Brygger: B1-142715

Pumpe var utæt, coil var utæt, boilerventil var kalket til, ventil bag mælkepumpe var defekt.",10072.0,130302269,127140,Komplet ventil for BW4c boiler,1.0
WO000457,8000,2021-04-26 13:32:00,2021-04-26 14:24:00,200145065,200145065,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,"Kan ikke køre rens, reg. ikke skuffen.",,,130301385,105694,Magnet for låge (One) Grumsskuffe(BW4),1.0
WO000458,2750,2021-04-27 13:46:00,2021-04-27 14:57:00,B1140448,B1140448,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Giver ingen mælk,Kunne ikke oprette sag på modul. ,19187.0,132000000,120701,Mælkepumpe TP,1.0
WO000458,2750,2021-04-27 13:46:00,2021-04-27 14:57:00,B1140448,B1140448,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Giver ingen mælk,Kunne ikke oprette sag på modul. ,19187.0,130301923,119414,O Ring 2.90X1.78 EPDM 291,1.0
WO000479,0900,2021-05-03 08:05:00,2021-05-03 10:34:00,BW134198,RF012369,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Blå nøgle sidder fast og køleskab fryser,,187712.0,130302070,121459,Rensenøgle for mælk komplet TP,1.0
WO000479,0900,2021-05-03 08:05:00,2021-05-03 10:34:00,BW134198,RF012369,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Blå nøgle sidder fast og køleskab fryser,,187712.0,130302425,133716,Føler for køleskab,1.0
WO000480,3400,2021-04-28 11:13:00,2021-04-28 13:11:00,BW116804,BW116804,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK: Kakao fylder ikke op + fylder ikke nok i kaffekopper,,96046.0,130301715,116819,Milk Heating Coil TP,1.0
WO000480,3400,2021-04-28 11:13:00,2021-04-28 13:11:00,BW116804,BW116804,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK: Kakao fylder ikke op + fylder ikke nok i kaffekopper,,96046.0,130301492,108200,Lynkobling vinkel  TP,1.0
WO000480,3400,2021-04-28 11:13:00,2021-04-28 13:11:00,BW116804,BW116804,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Mail fra CK: Kakao fylder ikke op + fylder ikke nok i kaffekopper,,96046.0,130301127,101210,Mælkepumpe kit for BW3,1.0
WO000486,3520,2021-04-28 13:34:00,2021-04-28 14:52:00,B1142269,B1142269,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Melder vandflowfejl,"Lavet på maskine, da der ikke tilknyttet moduler.",4967.0,102077,,Filter for flowmeter TP,1.0
WO000487,8260,2021-04-28 09:55:00,2021-04-28 11:40:00,BW130472,BW045307B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Melder ingen bønner + og den larmer når den kværner (lyder forkert).,"Vi var der i går, men de oplever problemet igen i dag. SBS kunne ikke genskabe problem i går.  Tag fat i Lisbeth eller en anden fra køkkenet, når du kommer. Helst inden kl. 10.00, da Lisbeth går hjem 10.30. Jeg har oplyst hende, at det så kan tage længere tid, inden vi kan komme ud til dem.",24163.0,130301317,104818,"O-ring 10,69x3,53 TP",1.0
WO000487,8260,2021-04-28 09:55:00,2021-04-28 11:40:00,BW130472,BW045307B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Melder ingen bønner + og den larmer når den kværner (lyder forkert).,"Vi var der i går, men de oplever problemet igen i dag. SBS kunne ikke genskabe problem i går.  Tag fat i Lisbeth eller en anden fra køkkenet, når du kommer. Helst inden kl. 10.00, da Lisbeth går hjem 10.30. Jeg har oplyst hende, at det så kan tage længere tid, inden vi kan komme ud til dem.",24163.0,130301318,104819,"O-ring 10,82x1,78 TP",2.0
WO000487,8260,2021-04-28 09:55:00,2021-04-28 11:40:00,BW130472,BW045307B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Melder ingen bønner + og den larmer når den kværner (lyder forkert).,"Vi var der i går, men de oplever problemet igen i dag. SBS kunne ikke genskabe problem i går.  Tag fat i Lisbeth eller en anden fra køkkenet, når du kommer. Helst inden kl. 10.00, da Lisbeth går hjem 10.30. Jeg har oplyst hende, at det så kan tage længere tid, inden vi kan komme ud til dem.",24163.0,130301329,104837,"O-ring14x1,78 TP",1.0
WO000487,8260,2021-04-28 09:55:00,2021-04-28 11:40:00,BW130472,BW045307B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Melder ingen bønner + og den larmer når den kværner (lyder forkert).,"Vi var der i går, men de oplever problemet igen i dag. SBS kunne ikke genskabe problem i går.  Tag fat i Lisbeth eller en anden fra køkkenet, når du kommer. Helst inden kl. 10.00, da Lisbeth går hjem 10.30. Jeg har oplyst hende, at det så kan tage længere tid, inden vi kan komme ud til dem.",24163.0,130301344,104947,Skraberring for brygkammer TP,1.0
WO000487,8260,2021-04-28 09:55:00,2021-04-28 11:40:00,BW130472,BW045307B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Melder ingen bønner + og den larmer når den kværner (lyder forkert).,"Vi var der i går, men de oplever problemet igen i dag. SBS kunne ikke genskabe problem i går.  Tag fat i Lisbeth eller en anden fra køkkenet, når du kommer. Helst inden kl. 10.00, da Lisbeth går hjem 10.30. Jeg har oplyst hende, at det så kan tage længere tid, inden vi kan komme ud til dem.",24163.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO000498,7500,2021-04-28 14:45:00,2021-04-28 15:05:00,B1138989,B1140398H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan," 
Fylder kun halvt op i mælkedrikke. 
 
Åbent fra 8.30. ",,,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO000498,7500,2021-04-28 14:45:00,2021-04-28 15:05:00,B1138989,B1140398H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan," 
Fylder kun halvt op i mælkedrikke. 
 
Åbent fra 8.30. ",,,130301563,111895,Support til andenæb,1.0
WO000498,7500,2021-04-28 14:45:00,2021-04-28 15:05:00,B1138989,B1140398H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan," 
Fylder kun halvt op i mælkedrikke. 
 
Åbent fra 8.30. ",,,130302197,125718,Kontraventil for rense blok BW4,1.0
WO000498,7500,2021-04-28 14:45:00,2021-04-28 15:05:00,B1138989,B1140398H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud Frisk mælk Thermoplan," 
Fylder kun halvt op i mælkedrikke. 
 
Åbent fra 8.30. ",,,130302366,131232,Andenæb TP,1.0
WO000519,2670,2021-04-28 09:42:00,2021-04-28 10:21:00,RF084204,RF084204,Used,Nedbrud,Køleskab BW3,Køleskab BW3,Nedbrud,Nedbrud,Mælkedrikke virker ikke,mgl. NTC på lok Torpen,,130301970,120462,NTC føler for køleskab TP,1.0
WO000524,7000,2021-04-28 12:54:00,2021-04-28 13:43:00,B1138555,B1138555,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Mail fra Kontra: Der kommer vand ud under den og ned i køleskabet.

Det haster, da der iflg. Mia er tryk på den maskine. ",,,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,3.0
WO000524,7000,2021-04-28 12:54:00,2021-04-28 13:43:00,B1138555,B1138555,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Mail fra Kontra: Der kommer vand ud under den og ned i køleskabet.

Det haster, da der iflg. Mia er tryk på den maskine. ",,,130302014,120795,Ankerkit for ventil 3/2 TP,1.0
WO000524,7000,2021-04-28 12:54:00,2021-04-28 13:43:00,B1138555,B1138555,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Mail fra Kontra: Der kommer vand ud under den og ned i køleskabet.

Det haster, da der iflg. Mia er tryk på den maskine. ",,,132000000,120701,Mælkepumpe TP,1.0
WO000531,1577,2021-05-03 10:46:00,2021-05-03 12:00:00,BW092322,BW083014H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Vandpumpe kører ikke,Ok med besøg i næste uge,67729.0,102230,,Vandpumpe TP,1.0
WO000540,8620,2021-04-29 08:07:00,2021-04-29 09:00:00,B1138907,B1138907,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS Kold mælk R,Nedbrud,Nedbrud,Sø af vand under maskinen.,"Hun siger, at afløbsslange ikke er stoppet, og at de har tjekket, at det ikke er kloakken.",69477.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO000545,7190,2021-05-03 11:30:00,2021-05-03 14:30:00,200148627,200148627,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Maskinen går i stå i renseprogram.,"Garanti !

Afv kag - hvilken maskine?",,130302292,127751,Komplet mælke rense nøgle BW4c,1.0
WO000563,2100,2021-05-03 09:48:00,2021-05-03 10:23:00,BW141581,BW141581,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Sviner med kaffe i,,214984.0,130301686,116360,Kaffeudløbstud CTM TP,1.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,1.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130302199,125723,løfte ventil 3/2 ø6 DN4 DN4,1.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130302193,125664,Møtrik for BW4c coil,2.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130302197,125718,Kontraventil for rense blok BW4,1.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130301304,104788,"O-ring 5,28X1,78 TP",1.0
WO000572,5700,2021-05-03 09:48:00,2021-05-03 13:38:00,200144514,B1138659H,Used,Nedbrud Frisk mælk Thermoplan,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen står og looper, siger den laver kaffe, men der sker ingenting.","De annullerede fejlmelding i går, men nu er problemet der igen. Hvis vi ikke nå det i dag, er det ok mandag.",42893.0,130302253,126936,"Lige connector 6-1/4-5,1 BW4",1.0
WO000582,7730,2021-04-29 12:35:00,2021-04-29 14:45:00,BW134197,BW134197,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Fra mail: Relæ slår fra når både ovne kører, og der laves kaffe eller rengøringsprogram på kaffemaskine. Gilbarco har set på den, og skal have bentax ud, da det er en fejl på maskinen..","Circle K
Kontaktnr. 96550888.",,130301715,116819,Milk Heating Coil TP,1.0
WO000582,7730,2021-04-29 12:35:00,2021-04-29 14:45:00,BW134197,BW134197,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Fra mail: Relæ slår fra når både ovne kører, og der laves kaffe eller rengøringsprogram på kaffemaskine. Gilbarco har set på den, og skal have bentax ud, da det er en fejl på maskinen..","Circle K
Kontaktnr. 96550888.",,130301338,104886,"O-ring ø 78 x 2,5 TP",1.0
WO000586,9640,2021-05-03 08:20:00,2021-05-03 08:31:00,BW074799,BW074799,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,MP: Maskine skal genmonteres efter ombytning,,,130301280,104484,Mobil piston komplet TP,1.0
WO000586,9640,2021-05-03 08:20:00,2021-05-03 08:31:00,BW074799,BW074799,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,MP: Maskine skal genmonteres efter ombytning,,,131000009R,122469R,Modul Hydraulik CTMC/CBTM Piller TP OMBYT,1.0
WO000596,8722,2021-05-03 11:23:00,2021-05-03 12:13:00,200148537,200148537,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Smider vand under maskinen,,12325.0,130302194,125665,Mælke Coil 11Wi BW4,1.0
WO000596,8722,2021-05-03 11:23:00,2021-05-03 12:13:00,200148537,200148537,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Smider vand under maskinen,,12325.0,132000000,120701,Mælkepumpe TP,1.0
WO000605,2800,2021-05-01 12:29:00,2021-05-01 12:34:00,BW116998,117010,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Registrerer ikke mælken,,126864.0,130301845,118093,Mælkeslange Kort TP,1.0
WO000617,6270,2021-05-05 15:21:00,2021-05-05 15:44:00,200144896,200144896H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Bageriet, telefon: 7392 2121 

Sidder fast i step 1 i renseprogram. Har gjort i 2 timer nu. ",Kontraventil i renseblok var gået i stykker (o-ring hoppet af) skiftede desuden også ketsjer i alle ventiler selvom fejlen højest sandsynlig kun var i ventilen bag mælkepumpen og i kontraventilen i renseblokken.,15012.0,130301249,104069,Andenæb TP ( Udgået brug 131232 ),1.0
WO000617,6270,2021-05-05 15:21:00,2021-05-05 15:44:00,200144896,200144896H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Bageriet, telefon: 7392 2121 

Sidder fast i step 1 i renseprogram. Har gjort i 2 timer nu. ",Kontraventil i renseblok var gået i stykker (o-ring hoppet af) skiftede desuden også ketsjer i alle ventiler selvom fejlen højest sandsynlig kun var i ventilen bag mælkepumpen og i kontraventilen i renseblokken.,15012.0,130301994,120698,Vinkel fitting 4-1/8 BW4,1.0
WO000617,6270,2021-05-05 15:21:00,2021-05-05 15:44:00,200144896,200144896H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Bageriet, telefon: 7392 2121 

Sidder fast i step 1 i renseprogram. Har gjort i 2 timer nu. ",Kontraventil i renseblok var gået i stykker (o-ring hoppet af) skiftede desuden også ketsjer i alle ventiler selvom fejlen højest sandsynlig kun var i ventilen bag mælkepumpen og i kontraventilen i renseblokken.,15012.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik,4.0
WO000617,6270,2021-05-05 15:21:00,2021-05-05 15:44:00,200144896,200144896H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Bageriet, telefon: 7392 2121 

Sidder fast i step 1 i renseprogram. Har gjort i 2 timer nu. ",Kontraventil i renseblok var gået i stykker (o-ring hoppet af) skiftede desuden også ketsjer i alle ventiler selvom fejlen højest sandsynlig kun var i ventilen bag mælkepumpen og i kontraventilen i renseblokken.,15012.0,130302197,125718,Kontraventil for rense blok BW4,1.0
WO000617,6270,2021-05-05 15:21:00,2021-05-05 15:44:00,200144896,200144896H,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Bageriet, telefon: 7392 2121 

Sidder fast i step 1 i renseprogram. Har gjort i 2 timer nu. ",Kontraventil i renseblok var gået i stykker (o-ring hoppet af) skiftede desuden også ketsjer i alle ventiler selvom fejlen højest sandsynlig kun var i ventilen bag mælkepumpen og i kontraventilen i renseblokken.,15012.0,130302250,126904,Støtte for andenæb BW4,1.0
WO000620,5700,2021-05-03 15:12:00,2021-05-03 17:18:00,BW134204,BW140102H,Used,Nedbrud Frisk mælk Thermoplan,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Kan ikke lave mælkedrik. Der kommer slet ingen mælk ud. ,,67985.0,130301874,118525,Renseblok til Thermoblue TP,1.0
